Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,RainToday,RainTomorrow,RainfallTomorrow,WindDir,WindSpeed,Humidity,Pressure,Cloud,Año,Mes,Dia
2009-06-21,MelbourneAirport,11.6,13.95,0.0,1.2,0.0,No,Yes,1.2,N,25.0,82.0,1019.0999999999999,7.0,2009,6,21
2009-06-22,MelbourneAirport,8.9,16.65,1.2,1.4,8.9,Yes,No,0.0,N,34.0,68.5,1018.25,2.0,2009,6,22
2009-06-23,MelbourneAirport,10.100000000000001,16.15,0.0,1.8,1.5,No,Yes,2.6,N,34.666666666666664,70.5,1015.4,7.0,2009,6,23
2009-06-24,MelbourneAirport,8.9,15.8,2.6,0.6,7.8,Yes,No,0.0,N,22.666666666666668,63.5,1013.25,4.0,2009,6,24
2009-06-25,MelbourneAirport,5.95,12.55,0.0,2.6,3.8,No,Yes,3.4,N,20.0,82.5,1012.2,7.0,2009,6,25
2009-06-26,MelbourneAirport,8.3,14.0,3.4,1.4,7.8,Yes,No,0.0,N,35.0,75.0,1008.3499999999999,3.0,2009,6,26
2009-06-27,MelbourneAirport,6.0,13.25,0.0,1.6,1.1,No,No,0.0,N,7.333333333333333,77.0,1007.5,7.0,2009,6,27
2009-06-28,MelbourneAirport,5.15,14.75,0.0,1.8,6.5,No,No,0.2,N,32.666666666666664,71.0,1005.45,7.0,2009,6,28
2009-06-29,MelbourneAirport,9.45,16.1,0.2,1.6,7.0,No,Yes,1.2,N,41.0,77.0,1006.05,4.0,2009,6,29
2009-06-30,MelbourneAirport,12.5,17.25,1.2,4.0,4.8,Yes,Yes,3.2,N,64.33333333333333,70.5,994.6500000000001,6.5,2009,6,30
2009-07-01,MelbourneAirport,10.649999999999999,14.2,3.2,4.2,6.9,Yes,No,0.6,NNW,46.333333333333336,62.5,998.75,4.5,2009,7,1
2009-07-02,MelbourneAirport,8.55,11.850000000000001,0.6,2.6,0.2,No,Yes,1.4,NNW,30.333333333333332,66.0,1004.25,7.0,2009,7,2
2009-07-03,MelbourneAirport,7.6,10.9,1.4,1.0,3.2,Yes,No,1.0,WSW,36.666666666666664,80.5,1011.0999999999999,7.0,2009,7,3
2009-07-04,MelbourneAirport,8.6,13.75,1.0,0.8,2.4,No,No,0.4,WSW,37.333333333333336,79.5,1016.25,7.0,2009,7,4
2009-07-05,MelbourneAirport,7.5,10.350000000000001,0.4,1.8,3.2,No,No,0.2,SW,25.666666666666668,81.5,1021.75,7.0,2009,7,5
2009-07-06,MelbourneAirport,6.4,12.05,0.2,2.0,4.9,No,No,0.2,SSW,30.0,74.5,1022.0999999999999,4.5,2009,7,6
2009-07-07,MelbourneAirport,4.0,12.1,0.2,0.4,9.1,No,No,0.0,N,16.0,67.5,1025.8000000000002,1.0,2009,7,7
2009-07-08,MelbourneAirport,3.8000000000000003,13.95,0.0,1.6,8.8,No,No,0.0,N,25.333333333333332,56.5,1028.15,5.0,2009,7,8
2009-07-09,MelbourneAirport,5.1,14.600000000000001,0.0,2.2,8.3,No,No,0.0,N,27.333333333333332,59.5,1028.7,5.0,2009,7,9
2009-07-10,MelbourneAirport,6.699999999999999,12.45,0.0,2.4,0.7,No,No,0.4,NNE,38.0,67.0,1023.15,7.5,2009,7,10
2009-07-11,MelbourneAirport,10.2,12.65,0.4,3.8,1.1,No,Yes,2.0,N,53.5,69.0,1010.45,7.0,2009,7,11
2009-07-12,MelbourneAirport,10.45,14.55,2.0,0.8,2.6,Yes,No,0.4,NW,39.0,62.5,1004.05,6.0,2009,7,12
2009-07-13,MelbourneAirport,7.65,13.6,0.4,3.6,3.8,No,Yes,1.4,N,32.0,70.0,1003.0,6.5,2009,7,13
2009-07-14,MelbourneAirport,6.55,12.1,1.4,1.2,2.0,Yes,No,0.0,N,25.333333333333332,71.0,1004.0999999999999,7.0,2009,7,14
2009-07-15,MelbourneAirport,8.05,12.35,0.0,2.4,2.6,No,No,0.0,N,17.333333333333332,63.5,1010.45,7.0,2009,7,15
2009-07-16,MelbourneAirport,4.9,12.649999999999999,0.0,0.6,6.6,No,No,0.0,S,18.666666666666668,70.5,1017.3,6.0,2009,7,16
2009-07-17,MelbourneAirport,3.85,13.3,0.0,1.0,7.2,No,No,0.0,N,13.666666666666666,70.5,1021.7,6.5,2009,7,17
2009-07-18,MelbourneAirport,4.85,11.75,0.0,1.4,5.4,No,No,0.0,N,44.0,71.5,1016.9000000000001,4.5,2009,7,18
2009-07-19,MelbourneAirport,7.85,13.95,0.0,3.0,9.1,No,No,0.0,N,44.333333333333336,70.0,1016.0,5.5,2009,7,19
2009-07-20,MelbourneAirport,10.100000000000001,17.9,0.0,5.8,8.6,No,No,0.0,N,56.0,45.5,1014.1,3.0,2009,7,20
2009-07-21,MelbourneAirport,10.35,17.25,0.0,8.0,6.1,No,No,0.0,N,60.666666666666664,42.5,1009.6,2.0,2009,7,21
2009-07-22,MelbourneAirport,10.25,15.25,0.0,4.0,2.8,No,Yes,6.8,NNW,41.666666666666664,51.5,1003.15,4.5,2009,7,22
2009-07-23,MelbourneAirport,5.85,11.600000000000001,6.8,3.4,6.0,Yes,No,0.6,S,24.666666666666668,77.5,1019.75,6.5,2009,7,23
2009-07-24,MelbourneAirport,4.45,12.100000000000001,0.6,1.8,6.1,No,No,0.0,NNW,34.333333333333336,61.0,1024.0,4.0,2009,7,24
2009-07-25,MelbourneAirport,7.35,12.05,0.0,3.4,5.6,No,No,0.0,N,45.333333333333336,58.0,1021.25,6.5,2009,7,25
2009-07-26,MelbourneAirport,7.0,14.649999999999999,0.0,4.0,7.2,No,No,0.0,N,36.0,51.5,1013.7,6.5,2009,7,26
2009-07-27,MelbourneAirport,6.3,13.0,0.0,2.8,5.1,No,Yes,1.8,W,38.0,82.0,1016.45,5.0,2009,7,27
2009-07-28,MelbourneAirport,7.1499999999999995,13.399999999999999,1.8,2.8,7.2,Yes,No,0.0,NNW,30.666666666666668,67.5,1021.3,4.0,2009,7,28
2009-07-29,MelbourneAirport,9.600000000000001,15.600000000000001,0.0,1.2,4.4,No,No,0.0,W,23.333333333333332,62.5,1024.0500000000002,7.0,2009,7,29
2009-07-30,MelbourneAirport,8.75,14.75,0.0,2.2,3.9,No,Yes,4.8,N,25.666666666666668,67.0,1021.35,6.5,2009,7,30
2009-07-31,MelbourneAirport,8.149999999999999,13.95,4.8,3.4,6.5,Yes,No,0.2,NW,27.333333333333332,61.0,1020.95,4.0,2009,7,31
2009-08-01,MelbourneAirport,8.85,15.25,0.2,1.6,3.8,No,No,0.6,W,28.333333333333332,65.0,1023.85,6.5,2009,8,1
2009-08-02,MelbourneAirport,10.45,14.95,0.6,2.4,3.4,No,Yes,2.0,NNW,40.333333333333336,61.5,1022.6500000000001,7.0,2009,8,2
2009-08-03,MelbourneAirport,7.95,13.35,2.0,3.6,7.1,Yes,No,0.0,W,42.0,53.0,1022.4000000000001,4.0,2009,8,3
2009-08-04,MelbourneAirport,7.75,14.95,0.0,3.8,2.5,No,No,0.4,N,36.333333333333336,59.5,1016.8499999999999,7.0,2009,8,4
2009-08-05,MelbourneAirport,7.5,15.5,0.4,1.4,7.2,No,No,0.0,N,32.333333333333336,65.5,1018.55,7.0,2009,8,5
2009-08-06,MelbourneAirport,10.100000000000001,17.35,0.0,4.4,1.1,No,Yes,1.2,N,58.0,55.5,1011.75,7.0,2009,8,6
2009-08-07,MelbourneAirport,9.350000000000001,12.5,1.2,4.6,7.9,Yes,No,0.8,SW,51.0,59.0,1015.6500000000001,2.5,2009,8,7
2009-08-08,MelbourneAirport,4.85,15.15,0.8,3.8,9.7,No,No,0.0,N,29.0,46.5,1023.0999999999999,4.0,2009,8,8
2009-08-09,MelbourneAirport,6.8,11.95,0.0,4.8,3.8,No,No,0.2,N,44.333333333333336,54.0,1017.5,7.0,2009,8,9
2009-08-10,MelbourneAirport,7.45,12.05,0.2,3.2,0.0,No,Yes,2.0,N,21.666666666666668,70.5,1015.15,7.5,2009,8,10
2009-08-11,MelbourneAirport,7.45,11.350000000000001,2.0,1.2,2.7,Yes,Yes,4.0,N,20.666666666666668,92.5,1009.25,7.5,2009,8,11
2009-08-12,MelbourneAirport,5.9,13.8,4.0,0.6,0.8,Yes,No,0.0,NW,18.0,86.5,1011.3,7.5,2009,8,12
2009-08-13,MelbourneAirport,9.0,16.05,0.0,0.6,7.6,No,Yes,3.4,N,21.666666666666668,72.0,1014.3,4.0,2009,8,13
2009-08-14,MelbourneAirport,8.75,16.35,3.4,1.8,9.7,Yes,No,0.0,N,31.333333333333332,70.5,1018.8,3.0,2009,8,14
2009-08-15,MelbourneAirport,9.600000000000001,17.2,0.0,4.0,6.5,No,No,0.0,N,69.66666666666667,63.0,1011.75,4.0,2009,8,15
2009-08-16,MelbourneAirport,12.350000000000001,16.3,0.0,7.4,5.6,No,Yes,5.0,N,58.666666666666664,55.0,1001.6,5.5,2009,8,16
2009-08-17,MelbourneAirport,9.05,15.15,5.0,4.0,8.4,Yes,No,0.0,NW,38.333333333333336,46.0,1017.2,4.0,2009,8,17
2009-08-18,MelbourneAirport,8.15,15.700000000000001,0.0,3.8,7.9,No,No,0.0,N,27.333333333333332,57.0,1026.5,3.5,2009,8,18
2009-08-19,MelbourneAirport,9.9,17.25,0.0,2.6,7.8,No,Yes,3.0,N,45.666666666666664,47.0,1022.2,2.5,2009,8,19
2009-08-20,MelbourneAirport,9.95,17.1,3.0,6.0,6.3,Yes,No,0.6,N,45.0,62.0,1014.3,5.5,2009,8,20
2009-08-21,MelbourneAirport,12.4,15.25,0.6,3.4,7.3,No,No,1.0,N,58.333333333333336,51.0,997.25,3.5,2009,8,21
2009-08-22,MelbourneAirport,5.6,14.5,1.0,4.4,10.0,No,No,0.0,N,41.333333333333336,51.5,1007.45,0.5,2009,8,22
2009-08-23,MelbourneAirport,9.8,17.9,0.0,4.0,10.6,No,No,0.0,N,50.0,58.0,1004.7,2.0,2009,8,23
2009-08-24,MelbourneAirport,13.149999999999999,16.299999999999997,0.0,5.6,8.8,No,Yes,5.6,NW,52.0,36.5,998.05,5.0,2009,8,24
2009-08-25,MelbourneAirport,7.0,13.649999999999999,5.6,6.8,7.6,Yes,Yes,4.4,NNW,57.0,51.0,1002.1,1.0,2009,8,25
2009-08-26,MelbourneAirport,6.65,14.399999999999999,4.4,6.4,5.8,Yes,No,0.0,N,42.666666666666664,59.0,1009.2,4.5,2009,8,26
2009-08-27,MelbourneAirport,9.45,17.1,0.0,4.6,7.8,No,No,0.0,NNW,41.666666666666664,52.5,1010.8,3.5,2009,8,27
2009-08-28,MelbourneAirport,10.1,18.9,0.0,4.8,8.6,No,No,0.0,N,37.666666666666664,59.0,1011.45,5.0,2009,8,28
2009-08-29,MelbourneAirport,11.55,14.95,0.0,6.0,0.5,No,No,1.0,N,44.666666666666664,70.0,997.8,7.0,2009,8,29
2009-08-30,MelbourneAirport,7.0,14.899999999999999,1.0,1.6,6.6,No,No,0.2,W,41.333333333333336,49.0,1012.3,2.5,2009,8,30
2009-08-31,MelbourneAirport,10.15,15.5,0.2,2.8,3.6,No,No,0.6,WNW,38.666666666666664,61.0,1014.5,7.0,2009,8,31
2009-09-01,MelbourneAirport,7.8500000000000005,15.05,0.6,2.2,8.3,No,No,0.2,N,24.333333333333332,43.0,1021.4,5.0,2009,9,1
2009-09-02,MelbourneAirport,9.15,17.8,0.2,5.8,10.8,No,No,0.0,N,47.666666666666664,44.5,1019.4000000000001,1.0,2009,9,2
2009-09-03,MelbourneAirport,12.25,19.950000000000003,0.0,7.2,8.8,No,No,0.4,N,55.0,43.0,1009.9000000000001,4.0,2009,9,3
2009-09-04,MelbourneAirport,9.7,14.3,0.4,5.4,6.5,No,Yes,2.0,NNW,40.666666666666664,59.0,1010.75,4.0,2009,9,4
2009-09-05,MelbourneAirport,7.3999999999999995,15.7,2.0,3.6,9.1,Yes,No,0.0,N,32.0,54.0,1015.85,3.0,2009,9,5
2009-09-06,MelbourneAirport,7.5,15.7,0.0,4.2,1.2,No,No,0.6,N,47.0,50.0,1010.95,7.0,2009,9,6
2009-09-07,MelbourneAirport,9.4,14.75,0.6,2.8,3.0,No,Yes,2.0,N,23.666666666666668,71.5,1003.95,6.5,2009,9,7
2009-09-08,MelbourneAirport,9.3,13.8,2.0,1.0,4.8,Yes,Yes,1.6,SSW,40.0,78.5,1012.5,7.0,2009,9,8
2009-09-09,MelbourneAirport,8.7,12.45,1.6,2.6,0.8,Yes,No,0.0,SW,34.666666666666664,70.5,1014.55,7.0,2009,9,9
2009-09-10,MelbourneAirport,9.3,14.0,0.0,3.2,2.8,No,No,0.0,W,15.0,55.5,1018.05,7.0,2009,9,10
2009-09-11,MelbourneAirport,8.4,20.65,0.0,5.2,9.1,No,No,0.0,N,77.66666666666667,42.5,1012.8,4.5,2009,9,11
2009-09-12,MelbourneAirport,14.0,29.25,0.0,9.8,6.0,No,No,0.0,N,57.333333333333336,20.5,1009.85,6.5,2009,9,12
2009-09-13,MelbourneAirport,14.4,19.25,0.0,12.8,2.2,No,No,0.0,WSW,33.0,61.0,1012.35,7.0,2009,9,13
2009-09-14,MelbourneAirport,7.800000000000001,15.3,0.0,5.0,6.4,No,No,0.0,SE,20.666666666666668,43.5,1022.3,4.0,2009,9,14
2009-09-15,MelbourneAirport,7.85,19.1,0.0,3.4,10.8,No,No,0.0,N,24.0,35.0,1019.6500000000001,2.0,2009,9,15
2009-09-16,MelbourneAirport,12.05,22.4,0.0,5.8,8.5,No,No,0.0,N,37.333333333333336,30.0,1017.4,3.0,2009,9,16
2009-09-17,MelbourneAirport,16.15,14.75,0.0,8.4,0.0,No,Yes,13.2,N,37.0,65.5,1009.05,8.0,2009,9,17
2009-09-18,MelbourneAirport,9.4,17.75,13.2,4.0,10.2,Yes,No,0.0,ESE,15.333333333333334,51.5,1021.3499999999999,2.0,2009,9,18
2009-09-19,MelbourneAirport,11.6,19.6,0.0,4.0,6.8,No,Yes,1.6,N,52.0,45.0,1013.05,7.0,2009,9,19
2009-09-20,MelbourneAirport,8.8,16.45,1.6,4.0,6.3,Yes,No,0.0,W,27.333333333333332,52.0,1014.8,5.0,2009,9,20
2009-09-21,MelbourneAirport,9.95,18.6,0.0,4.0,7.6,No,Yes,16.2,NNE,21.666666666666668,51.0,1010.75,4.0,2009,9,21
2009-09-22,MelbourneAirport,11.9,18.15,16.2,6.0,5.5,Yes,No,0.8,N,33.0,63.0,996.55,5.5,2009,9,22
2009-09-23,MelbourneAirport,11.05,16.65,0.8,3.0,8.1,No,No,0.0,SW,47.0,59.5,1003.55,6.5,2009,9,23
2009-09-24,MelbourneAirport,11.100000000000001,18.4,0.0,4.8,5.4,No,Yes,2.6,N,34.666666666666664,56.5,1010.0,6.5,2009,9,24
2009-09-25,MelbourneAirport,12.15,14.2,2.6,4.6,2.1,Yes,Yes,7.2,N,44.333333333333336,73.0,1000.95,7.5,2009,9,25
2009-09-26,MelbourneAirport,7.95,11.3,7.2,3.0,6.0,Yes,Yes,4.4,SW,47.0,72.0,1002.75,7.0,2009,9,26
2009-09-27,MelbourneAirport,7.8999999999999995,11.35,4.4,2.8,3.9,Yes,No,0.8,WSW,57.666666666666664,62.0,1010.3499999999999,7.0,2009,9,27
2009-09-28,MelbourneAirport,8.25,13.149999999999999,0.8,3.6,2.9,No,No,0.8,SW,29.0,74.5,1014.4000000000001,7.0,2009,9,28
2009-09-29,MelbourneAirport,8.55,18.799999999999997,0.8,2.2,8.4,No,No,0.0,N,23.666666666666668,51.0,1013.65,5.0,2009,9,29
2009-09-30,MelbourneAirport,12.05,22.25,0.0,7.8,7.1,No,No,0.0,N,67.33333333333333,41.0,1009.4000000000001,7.0,2009,9,30
2009-10-01,MelbourneAirport,12.55,15.0,0.0,8.2,0.4,No,No,0.2,S,22.333333333333332,71.5,1011.15,7.0,2009,10,1
2009-10-02,MelbourneAirport,9.649999999999999,12.75,0.2,1.6,0.1,No,No,0.0,SSE,37.0,64.5,1013.5,8.0,2009,10,2
2009-10-03,MelbourneAirport,10.55,16.85,0.0,4.0,6.3,No,No,0.0,S,28.333333333333332,57.5,1016.45,6.5,2009,10,3
2009-10-04,MelbourneAirport,8.649999999999999,17.7,0.0,2.6,4.9,No,No,0.0,SSE,18.666666666666668,65.0,1019.9,6.0,2009,10,4
2009-10-05,MelbourneAirport,9.75,16.45,0.0,3.2,3.1,No,No,1.0,SSW,28.333333333333332,57.5,1022.0,7.0,2009,10,5
2009-10-06,MelbourneAirport,8.1,11.6,1.0,2.4,7.1,No,Yes,3.8,SSW,31.333333333333332,80.0,1022.9,6.5,2009,10,6
2009-10-07,MelbourneAirport,6.8,13.5,3.8,2.8,10.0,Yes,No,0.2,S,35.333333333333336,61.0,1024.45,3.0,2009,10,7
2009-10-08,MelbourneAirport,6.8,14.35,0.2,4.0,9.3,No,No,0.0,SSE,28.666666666666668,60.0,1027.5,6.5,2009,10,8
2009-10-09,MelbourneAirport,5.7,16.15,0.0,4.8,9.5,No,No,0.0,SE,27.666666666666668,60.5,1029.75,4.0,2009,10,9
2009-10-10,MelbourneAirport,5.5,19.05,0.0,3.2,10.4,No,No,0.0,E,17.666666666666668,56.5,1028.05,2.5,2009,10,10
2009-10-11,MelbourneAirport,9.05,19.95,0.0,4.8,9.1,No,Yes,1.2,N,33.333333333333336,42.0,1018.45,3.5,2009,10,11
2009-10-12,MelbourneAirport,12.4,21.65,1.2,6.0,5.8,Yes,No,0.0,N,47.333333333333336,46.5,999.3,6.0,2009,10,12
2009-10-13,MelbourneAirport,8.1,18.7,0.0,7.6,4.1,No,Yes,1.4,N,49.666666666666664,57.0,993.9000000000001,7.0,2009,10,13
2009-10-14,MelbourneAirport,9.3,14.45,1.4,5.4,2.8,Yes,Yes,1.4,WSW,44.333333333333336,72.0,1001.6,6.5,2009,10,14
2009-10-15,MelbourneAirport,10.8,14.45,1.4,2.2,2.5,Yes,Yes,1.6,SW,46.333333333333336,64.5,1006.4000000000001,6.5,2009,10,15
2009-10-16,MelbourneAirport,8.1,15.8,1.6,2.4,2.0,Yes,No,0.2,SW,28.0,69.5,1016.8499999999999,7.0,2009,10,16
2009-10-17,MelbourneAirport,9.8,13.4,0.2,2.2,2.1,No,No,0.2,SW,24.0,69.5,1025.45,7.0,2009,10,17
2009-10-18,MelbourneAirport,8.0,15.45,0.2,2.2,6.8,No,No,0.0,SW,18.666666666666668,50.5,1028.0500000000002,6.5,2009,10,18
2009-10-19,MelbourneAirport,10.3,21.7,0.0,3.4,10.7,No,No,0.0,E,13.333333333333334,49.0,1025.65,4.0,2009,10,19
2009-10-20,MelbourneAirport,15.45,28.700000000000003,0.0,7.2,8.1,No,No,0.0,N,46.666666666666664,23.5,1016.5999999999999,4.0,2009,10,20
2009-10-21,MelbourneAirport,12.8,17.4,0.0,8.4,8.6,No,No,0.0,S,25.333333333333332,61.5,1021.9,4.5,2009,10,21
2009-10-22,MelbourneAirport,9.149999999999999,18.6,0.0,5.0,11.4,No,No,0.0,SSE,24.0,54.0,1022.75,1.0,2009,10,22
2009-10-23,MelbourneAirport,10.95,17.5,0.0,5.2,9.8,No,No,0.0,S,26.0,55.0,1022.45,4.5,2009,10,23
2009-10-24,MelbourneAirport,7.9,19.5,0.0,4.6,12.6,No,No,0.2,SSE,21.666666666666668,56.5,1019.6500000000001,1.0,2009,10,24
2009-10-25,MelbourneAirport,10.45,15.350000000000001,0.2,5.8,8.7,No,No,0.0,SSE,42.666666666666664,48.0,1021.6,5.5,2009,10,25
2009-10-26,MelbourneAirport,9.55,20.05,0.0,5.6,12.7,No,No,0.0,SSE,38.0,43.0,1026.4,1.0,2009,10,26
2009-10-27,MelbourneAirport,10.05,22.6,0.0,6.6,12.2,No,No,0.0,S,20.333333333333332,53.5,1026.0500000000002,4.0,2009,10,27
2009-10-28,MelbourneAirport,11.45,21.049999999999997,0.0,6.8,4.6,No,No,0.0,S,19.666666666666668,65.0,1025.3,7.5,2009,10,28
2009-10-29,MelbourneAirport,12.8,26.65,0.0,4.0,9.2,No,No,0.4,SSW,23.333333333333332,65.5,1020.9000000000001,5.0,2009,10,29
2009-10-30,MelbourneAirport,18.4,26.4,0.4,6.2,0.2,No,Yes,8.4,N,37.666666666666664,61.5,1019.0999999999999,7.0,2009,10,30
2009-10-31,MelbourneAirport,20.6,32.95,8.4,3.0,11.7,Yes,Yes,1.6,N,33.333333333333336,41.0,1018.5,2.0,2009,10,31
2009-11-01,MelbourneAirport,14.45,18.0,1.6,8.6,1.4,Yes,No,0.0,SSW,20.0,89.5,1021.9000000000001,8.0,2009,11,1
2009-11-02,MelbourneAirport,13.7,27.25,0.0,1.8,9.1,No,No,0.8,N,25.333333333333332,58.5,1019.25,7.0,2009,11,2
2009-11-03,MelbourneAirport,14.35,20.2,0.8,7.0,5.9,No,No,0.0,WSW,38.666666666666664,55.0,1011.5,4.5,2009,11,3
2009-11-04,MelbourneAirport,10.4,17.5,0.0,6.8,3.7,No,No,0.0,WSW,26.333333333333332,51.5,1019.45,6.5,2009,11,4
2009-11-05,MelbourneAirport,11.350000000000001,16.95,0.0,4.8,8.9,No,No,0.0,S,30.333333333333332,52.0,1024.1999999999998,5.5,2009,11,5
2009-11-06,MelbourneAirport,9.55,24.25,0.0,6.0,13.2,No,No,0.0,S,24.666666666666668,51.5,1024.8000000000002,1.0,2009,11,6
2009-11-07,MelbourneAirport,15.95,30.549999999999997,0.0,5.4,12.0,No,No,0.0,N,40.333333333333336,35.0,1025.75,5.0,2009,11,7
2009-11-08,MelbourneAirport,21.299999999999997,32.9,0.0,12.0,13.2,No,No,0.0,N,37.333333333333336,29.0,1026.65,0.5,2009,11,8
2009-11-09,MelbourneAirport,22.65,34.5,0.0,8.0,13.0,No,No,0.0,N,28.666666666666668,23.5,1022.45,0.5,2009,11,9
2009-11-10,MelbourneAirport,23.25,35.45,0.0,11.8,13.0,No,No,0.0,N,26.666666666666668,21.5,1018.85,2.0,2009,11,10
2009-11-11,MelbourneAirport,21.15,34.25,0.0,11.6,12.8,No,No,0.0,SSE,20.333333333333332,29.0,1019.75,4.5,2009,11,11
2009-11-12,MelbourneAirport,20.299999999999997,30.1,0.0,10.4,11.2,No,No,0.0,SE,24.0,34.0,1018.5,5.5,2009,11,12
2009-11-13,MelbourneAirport,14.100000000000001,27.6,0.0,7.4,10.3,No,No,0.0,S,19.0,56.0,1019.05,6.0,2009,11,13
2009-11-14,MelbourneAirport,20.4,30.95,0.0,7.4,12.0,No,No,0.0,N,33.333333333333336,28.5,1012.85,3.5,2009,11,14
2009-11-15,MelbourneAirport,14.3,26.200000000000003,0.0,9.8,12.0,No,No,0.0,S,16.666666666666668,48.5,1012.3499999999999,4.0,2009,11,15
2009-11-16,MelbourneAirport,17.4,22.3,0.0,8.0,7.8,No,No,0.0,SSE,35.0,55.5,1008.5,4.0,2009,11,16
2009-11-17,MelbourneAirport,14.85,21.5,0.0,7.6,8.7,No,No,0.0,SSE,28.333333333333332,46.5,1010.9000000000001,4.0,2009,11,17
2009-11-18,MelbourneAirport,15.15,32.85,0.0,5.0,9.0,No,No,0.0,N,26.666666666666668,42.5,1007.5,4.0,2009,11,18
2009-11-19,MelbourneAirport,24.35,32.599999999999994,0.0,14.6,11.6,No,No,0.0,N,42.333333333333336,16.0,1006.05,6.5,2009,11,19
2009-11-20,MelbourneAirport,26.299999999999997,32.7,0.0,14.2,1.8,No,Yes,1.4,N,49.666666666666664,20.0,1006.3,7.0,2009,11,20
2009-11-21,MelbourneAirport,17.1,25.3,1.4,6.2,0.0,Yes,Yes,56.8,N,21.0,71.0,1008.2,8.0,2009,11,21
2009-11-22,MelbourneAirport,15.0,17.35,56.8,8.6,1.6,Yes,Yes,18.0,SE,30.333333333333332,85.5,1003.8499999999999,7.5,2009,11,22
2009-11-23,MelbourneAirport,11.25,19.700000000000003,18.0,5.6,10.9,Yes,No,0.0,S,24.666666666666668,50.0,1024.15,6.0,2009,11,23
2009-11-24,MelbourneAirport,12.15,24.65,0.0,6.0,13.0,No,No,0.0,S,15.333333333333334,43.5,1024.95,5.0,2009,11,24
2009-11-25,MelbourneAirport,15.649999999999999,26.1,0.0,6.4,8.8,No,Yes,7.0,E,20.0,45.0,1020.25,5.0,2009,11,25
2009-11-26,MelbourneAirport,17.049999999999997,24.1,7.0,6.2,1.5,Yes,Yes,2.6,NW,23.333333333333332,90.0,1010.2,7.5,2009,11,26
2009-11-27,MelbourneAirport,18.55,26.200000000000003,2.6,2.8,6.0,Yes,Yes,5.0,N,34.0,64.5,1007.1500000000001,7.0,2009,11,27
2009-11-28,MelbourneAirport,15.95,21.7,5.0,6.6,6.9,Yes,Yes,14.4,N,40.333333333333336,46.0,1002.0999999999999,5.0,2009,11,28
2009-11-29,MelbourneAirport,13.5,18.6,14.4,6.8,7.1,Yes,Yes,9.4,SW,30.666666666666668,75.5,1003.25,6.5,2009,11,29
2009-11-30,MelbourneAirport,13.6,18.85,9.4,4.6,10.3,Yes,No,0.0,S,37.666666666666664,60.5,1015.1500000000001,6.5,2009,11,30
2009-12-01,MelbourneAirport,12.25,20.85,0.0,5.6,12.3,No,No,0.0,SE,39.333333333333336,47.5,1020.95,1.0,2009,12,1
2009-12-02,MelbourneAirport,13.0,27.2,0.0,6.8,12.7,No,No,0.0,N,21.666666666666668,40.5,1019.55,1.0,2009,12,2
2009-12-03,MelbourneAirport,19.200000000000003,31.5,0.0,11.6,6.5,No,No,0.0,N,46.666666666666664,22.0,1012.6500000000001,7.0,2009,12,3
2009-12-04,MelbourneAirport,11.3,20.049999999999997,0.0,8.4,10.7,No,No,0.0,ESE,21.0,48.0,1019.4000000000001,6.0,2009,12,4
2009-12-05,MelbourneAirport,13.05,19.6,0.0,5.8,6.1,No,No,0.0,SSE,30.333333333333332,60.5,1016.75,6.5,2009,12,5
2009-12-06,MelbourneAirport,12.4,24.7,0.0,3.2,12.6,No,No,0.0,NW,21.0,53.0,1015.75,4.5,2009,12,6
2009-12-07,MelbourneAirport,16.200000000000003,22.15,0.0,7.0,10.2,No,Yes,7.8,S,28.333333333333332,59.0,1012.95,6.0,2009,12,7
2009-12-08,MelbourneAirport,13.0,14.8,7.8,6.8,1.5,Yes,Yes,10.8,SW,33.333333333333336,87.0,1009.0999999999999,8.0,2009,12,8
2009-12-09,MelbourneAirport,11.1,22.799999999999997,10.8,2.8,13.2,Yes,No,0.0,NNW,24.666666666666668,45.5,1009.9,1.0,2009,12,9
2009-12-10,MelbourneAirport,15.6,20.700000000000003,0.0,7.4,4.6,No,Yes,7.2,NW,42.0,60.5,1006.15,7.0,2009,12,10
2009-12-11,MelbourneAirport,11.1,18.9,7.2,6.6,10.0,Yes,No,0.0,WSW,34.333333333333336,50.5,1017.7,5.5,2009,12,11
2009-12-12,MelbourneAirport,14.100000000000001,20.9,0.0,5.8,3.8,No,No,0.2,W,34.0,57.5,1018.55,7.0,2009,12,12
2009-12-13,MelbourneAirport,13.05,19.450000000000003,0.2,3.4,4.0,No,No,0.0,SSE,29.0,79.5,1020.4000000000001,7.0,2009,12,13
2009-12-14,MelbourneAirport,14.05,19.35,0.0,4.6,11.3,No,No,0.0,S,24.0,54.0,1022.15,4.0,2009,12,14
2009-12-15,MelbourneAirport,13.25,29.35,0.0,6.0,12.9,No,No,0.0,NE,14.0,46.5,1018.5999999999999,1.0,2009,12,15
2009-12-16,MelbourneAirport,22.6,37.5,0.0,10.8,12.1,No,No,0.0,N,43.666666666666664,13.5,1011.5,5.0,2009,12,16
2009-12-17,MelbourneAirport,19.950000000000003,21.15,0.0,15.2,0.5,No,Yes,8.8,WSW,29.666666666666668,73.0,1008.45,7.5,2009,12,17
2009-12-18,MelbourneAirport,11.100000000000001,22.35,8.8,3.0,13.4,Yes,No,0.0,WSW,23.666666666666668,51.0,1017.5,1.0,2009,12,18
